time,psi
31.8,1
31.9,1
32.0,1
32.1,1
32.2,1
32.3,1
32.4,1
32.5,1
32.6,1
32.7,1
32.8,1
32.9,1
33.0,1
33.1,1
33.2,1
33.3,1
33.4,1
33.5,1
33.6,1
33.7,1
33.8,1
33.9,1
34.0,1
34.1,1
34.2,1
34.3,1
34.4,1
34.5,1
34.6,1
34.7,1
34.8,1
34.9,1
35.0,1
35.1,1
35.2,1
35.3,1
35.4,1
35.5,1
35.6,1
35.7,1
35.8,1
35.9,1
36.0,1
36.1,1
36.2,1
36.3,1
36.4,1
36.5,1
36.6,1
36.7,1
36.8,1
36.9,1
37.0,1
37.1,1
37.2,1
37.3,1
37.4,1
37.5,1
37.6,1
37.7,1
37.8,1
37.9,1
38.0,1
38.1,1
38.2,1
38.3,1
38.4,1
38.5,1
38.6,1
38.7,1
38.8,1
38.9,1
39.0,1
39.1,1
39.2,1
39.3,1
39.4,1
39.5,1
39.6,1
39.7,1
39.8,1
39.9,1
40.0,1
40.1,1
40.2,1
40.3,1
40.4,1
40.5,1
40.6,1
40.7,1
40.8,1
40.9,1
41.0,1
41.1,1
41.2,1
41.3,1
41.4,1
41.5,1
41.6,1
41.7,1
41.8,1
41.9,1
42.0,1
42.1,1
42.2,1
42.3,1
42.4,1
42.5,1
42.6,1
42.7,1
42.8,1
4.32,1
4.86,1
4.9,1
4.93,1
4.96,1
4.99,1
5.02,1
5.06,1
5.09,1
5.12,1
5.15,1
5.18,1
5.22,1
5.25,1
5.28,1
5.31,1
5.34,1
5.38,1
5.41,1
5.44,1
5.47,1
5.5,1
5.54,1
5.57,1
5.6,1
5.63,1
5.66,1
5.7,1
5.73,1
5.76,1
5.79,1
5.82,1
5.86,1
5.89,1
5.92,1
5.95,1
5.98,1
6.02,1
6.05,1
6.08,1
6.11,1
6.14,1
6.18,1
6.21,1
6.24,1
6.27,1
6.3,1
6.34,1
6.37,1
6.4,1
6.43,1
6.46,1
6.5,1
6.53,1
6.56,1
6.59,1
6.62,1
6.66,1
6.69,1
6.72,1
6.75,1
6.78,1
6.82,1
6.85,1
6.88,1
6.91,1
6.94,1
6.98,1
7.01,1
7.04,1
7.07,1
7.1,1
7.14,1
7.17,1
7.2,1
7.23,1
7.26,1
7.3,1
7.33,1
7.36,1
7.39,1
7.42,1
7.46,1
7.49,1
7.52,1
7.55,1
7.58,1
7.62,1
7.65,1
7.68,1
7.71,1
7.74,1
7.78,1
7.81,1
7.84,1
7.87,1
7.9,1
7.94,1
7.97,1
8.0,1
8.03,1
8.06,1
8.1,1
8.13,1
8.16,1
8.19,1
8.22,1
8.26,1
8.29,1
8.32,1
8.35,1
8.38,1
8.42,1
8.45,1
8.48,1
8.51,1
8.54,1
8.58,1
8.61,1
8.64,1
8.67,1
8.7,1
8.74,1
8.77,1
8.8,1
8.83,1
8.86,1
8.9,1
8.93,1
8.96,1
8.99,1
9.02,1
9.06,1
9.09,1
9.12,1
9.15,1
9.18,1
9.22,1
9.25,1
9.28,1
9.31,1
9.34,1
9.38,1
9.41,1
9.44,1
9.47,1
9.5,1
9.54,1
9.57,1
9.6,1
9.63,1
9.66,1
9.7,1
9.73,1
9.76,1
9.79,1
9.82,1
9.86,1
9.89,1
9.92,1
9.95,1
9.98,1
10.02,1
10.05,1
10.08,1
10.11,1
10.14,1
10.18,1
10.21,1
10.24,1
10.27,1
10.3,1
10.34,1
10.37,1
10.4,1
10.43,1
10.46,1
10.5,1
10.53,1
10.56,0.6
10.59,1
10.62,1
10.66,1
10.69,1
10.72,1
10.75,1
10.78,1
10.82,1
10.85,1
10.88,1
10.91,1
10.94,1
10.98,1
11.01,1
11.04,1
11.07,1
11.1,1
11.14,1
11.17,1
11.2,1
11.23,1
11.26,1
11.3,1
11.33,1
11.36,1
11.39,1
11.42,1
11.46,1
11.49,1
11.52,1
11.55,1
11.58,1
11.62,1
11.65,1
11.68,1
11.71,1
11.74,1
11.78,1
11.81,1
11.84,1
11.87,1
11.9,1
11.94,1
11.97,1
12.0,1
12.03,1
12.06,1
12.1,1
12.13,1
12.16,1
12.19,1
12.22,1
12.26,1
12.29,1
12.32,1
12.35,1
12.38,1
12.42,1
12.45,1
12.48,1
12.51,1
12.54,1
12.58,1
12.61,1
12.64,1
12.67,1
12.7,1
12.74,1
12.77,1
12.8,1
12.83,1
12.86,1
12.9,1
12.93,1
12.96,1
12.99,1
13.02,1
13.06,1
13.09,1
13.12,1
13.15,1
13.18,1
13.22,1
13.25,1
13.28,1
13.31,1
13.34,1
13.38,1
13.41,1
13.44,1
13.47,1
13.5,1
13.54,1
13.57,1
13.6,1
13.63,1
13.66,1
13.7,1
13.73,1
13.76,1
13.79,1
13.82,1
13.86,1
13.89,1
13.92,1
13.95,1
13.98,1
14.02,1
14.05,1
14.08,1
14.11,1
14.14,1
14.18,1
14.21,1
14.24,1
14.27,1
14.3,1
14.34,1
14.37,1
14.4,1
14.43,1
14.46,1
14.5,1
14.53,1
14.56,1
14.59,1
14.62,1
14.66,1
14.69,1
14.72,1
14.75,1
14.78,1
14.82,1
14.85,1
14.88,1
14.91,1
14.94,1
14.98,1
15.01,1
15.04,1
15.07,1
15.1,1
15.14,1
15.17,1
15.2,1
15.23,1
15.26,1
15.3,1
15.33,1
15.36,1
15.39,1
15.42,1
15.46,1
19.78,1
19.81,1
19.84,1
19.87,1
19.9,1
19.94,1
19.97,1
20.0,1
20.03,1
20.06,1
20.1,1
20.13,1
20.16,1
20.19,1
20.22,1
20.26,1
20.29,1
20.32,1
20.35,1
20.38,1
20.42,1
20.45,1
20.48,1
20.51,1
20.54,1
20.58,1
20.61,1
20.64,1
20.67,1
20.7,1
20.74,1
20.77,1
20.8,1
20.83,1
20.86,1
20.9,1
20.93,1
20.96,1
20.99,1
21.02,1
21.06,1
21.09,1
21.12,1
21.15,1
21.18,1
21.22,1
21.25,1
21.28,1
21.31,1
21.34,1
21.38,1
21.41,1
21.44,1
21.47,1
21.5,1
21.54,1
21.57,1
21.6,1
21.63,1
21.66,1
21.7,1
21.73,1
21.76,1
21.79,1
21.82,1
21.86,1
21.89,1
21.92,1
21.95,1
21.98,1
22.02,1
22.05,1
22.08,1
22.11,1
22.14,1
22.18,1
22.21,1
22.24,1
22.27,1
22.3,1
22.34,1
22.37,1
22.4,1
22.43,1
22.46,1
22.5,1
22.53,1
22.56,1
22.59,1
22.62,1
22.66,1
22.69,1
22.72,1
22.75,1
22.78,1
22.82,1
22.85,1
22.88,1
22.91,1
22.94,1
22.98,1
23.01,1
23.04,1
23.07,1
23.1,1
23.14,1
23.17,1
23.2,1
23.23,1
23.26,1
23.3,1
23.33,1
23.36,1
23.39,1
23.42,1
23.46,1
23.49,1
23.52,1
23.55,1
23.58,1
23.62,1
23.65,1
23.68,1
23.71,1
23.74,1
23.78,1
23.81,1
23.84,1
23.87,1
23.9,1
23.94,1
23.97,1
24.54,1
24.58,1
24.61,1
24.64,1
24.67,1
24.7,1
24.74,1
24.77,1
24.8,1
24.83,1
24.86,1
24.9,1
24.93,1
24.96,1
24.99,1
25.02,1
25.06,1
25.09,1
25.12,1
25.15,1
25.18,1
25.22,1
25.25,1
25.28,1
25.31,1
25.34,1
25.38,1
25.41,1
25.44,1
25.47,1
25.5,1
25.54,1
25.57,1
25.6,1
25.63,1
25.66,1
25.7,1
25.73,1
25.76,1
25.79,1
25.82,1
25.86,1
25.89,1
25.92,1
25.95,1
25.98,1
26.02,1
26.05,1
26.08,1
26.11,1
26.14,1
26.18,1
26.21,1
26.24,1
26.27,1
26.3,1
26.34,1
26.37,1
26.4,1
26.43,1
26.46,1
26.5,1
26.53,1
26.56,1
26.59,1
26.62,1
26.66,1
26.69,1
26.72,1
26.75,1
26.78,1
26.82,1
26.85,1
26.88,1
26.91,1
26.94,1
26.98,1
27.01,1
27.04,1
27.07,1
27.1,1
27.14,1
27.17,1
27.2,1
27.23,1
27.26,1
27.3,1
27.33,1
27.36,1
27.39,1
27.42,1
27.46,1
27.49,1
27.52,1
27.55,1
27.58,1
27.62,1
27.65,1
27.68,1
27.71,1
27.74,1
27.78,1
27.81,1
27.84,1
27.87,1
27.9,1
27.94,1
27.97,1
28.0,1
28.03,1
28.06,1
28.1,1
28.13,1
28.16,1
28.19,1
28.22,1
28.26,1
28.29,1
28.32,1
28.35,1
28.38,1
28.42,1
28.45,1
28.48,1
28.51,1
28.54,1
28.58,1
28.61,1
28.64,1
28.67,1
28.7,1
28.74,1
28.77,1
28.8,1
28.83,1
28.86,1
28.9,1
28.93,1
28.96,1
28.99,1
29.02,1
29.06,1
29.09,1
29.12,1
29.15,1
29.18,1
29.22,1
29.25,1
29.28,1
29.31,1
29.34,1
29.38,1
29.41,1
29.44,1
29.47,1
29.5,1
29.54,1
29.57,1
29.6,1
29.63,1
29.66,1
29.7,1
29.73,1
29.76,1
29.79,1
29.82,1
29.86,1
29.89,1
29.92,1
29.95,1
29.98,1
30.02,1
30.05,1
30.08,1
30.11,1
30.14,1
30.18,1
30.21,1
30.24,1
30.27,1
30.3,1
30.34,1
30.37,1
30.4,1
30.43,1
30.46,1
30.5,1
30.53,1
30.56,1
30.59,1
30.62,1
30.66,1
30.69,1
30.72,1
30.75,1
30.78,1
30.82,1
30.85,1
30.88,1
30.91,1
30.94,1
30.98,1
31.01,1
31.04,1
31.07,1
31.1,1
31.14,1
31.17,1
31.2,1
31.23,1
31.26,1
31.3,1
31.33,1
31.36,1
31.39,1
31.42,1
31.46,1
31.49,1
31.52,1
31.55,1
31.58,1
31.62,1
31.65,1
31.68,1
31.71,1
31.74,1
31.78,1
31.81,1
31.84,1
31.87,1
31.9,1
31.94,1
31.97,1
32.0,1
32.03,1
32.06,1
32.1,1
32.13,1
32.16,1
32.19,1
32.22,1
32.26,1
32.29,1
32.32,1
32.35,1
32.38,1
32.42,1
32.45,1
32.48,1
32.51,1
32.54,1
32.58,1
32.61,1
32.64,1
32.67,1
32.7,1
32.74,1
32.77,1
32.8,1
32.83,1
32.86,1
32.9,1
32.93,1
32.96,1
32.99,1
33.02,1
33.06,1
33.09,1
33.12,1
33.15,1
33.18,1
33.22,1
33.25,1
33.28,1
33.31,1
33.34,1
33.38,1
33.41,1
33.44,1
33.47,1
33.5,1
33.54,1
33.57,1
33.6,1
33.63,1
33.66,1
33.7,1
33.73,1
33.76,1
33.79,1
33.82,1
33.86,1
33.89,1
33.92,1
33.95,1
33.98,1
34.02,1
34.05,1
34.08,1
34.11,1
34.14,1
34.18,1
34.21,1
34.24,1
34.27,1
34.3,1
34.34,1
34.37,1
34.4,1
34.43,1
34.46,1
34.5,1
34.53,1
34.56,1
34.59,1
34.62,1
34.66,1
34.69,1
34.72,1
34.75,1
34.78,1
34.82,1
34.85,1
34.88,1
34.91,1
34.94,1
34.98,1
35.01,1
35.04,1
35.07,1
35.1,1
35.14,1
35.17,1
35.2,1
35.23,1
35.26,1
35.3,1
35.33,1
35.36,1
35.39,1
35.42,1
35.46,1
35.49,1
35.52,1
35.55,1
35.58,1
35.62,1
35.65,1
35.68,1
35.71,1
35.74,1
35.78,1
35.81,1
35.84,1
35.87,1
35.9,1
35.94,1
35.97,1
36.0,1
36.03,1
36.06,1
36.1,1
36.13,1
36.16,1
36.19,1
36.22,1
36.26,1
36.29,1
36.32,1
36.35,1
36.38,1
36.42,1
36.45,1
36.48,1
36.51,1
36.54,1
36.58,1
36.61,1
36.64,1
36.67,1
36.7,1
36.74,1
36.77,1
36.8,1
36.83,1
36.86,1
36.9,1
36.93,1
36.96,1
36.99,1
37.02,1
37.06,1
37.09,1
37.12,1
37.15,1
37.18,1
37.22,1
37.25,1
37.28,1
37.31,1
37.34,1
37.38,1
37.41,1
37.44,1
37.47,1
37.5,1
37.54,1
37.57,1
37.6,1
37.63,1
37.66,1
37.7,1
37.73,1
37.76,1
37.79,1
37.82,1
37.86,1
37.89,1
37.92,1
37.95,1
37.98,1
38.02,1
38.05,1
38.08,1
38.11,1
38.14,1
38.18,1
38.21,1
38.24,1
38.27,1
38.3,1
38.34,1
38.37,1
38.4,1
38.43,1
38.46,1
38.5,1
38.53,1
38.56,1
38.59,1
38.62,1
38.66,1
38.69,1
38.72,1
38.75,1
38.78,1
38.82,1
38.85,1
38.88,1
38.91,1
38.94,1
38.98,1
39.01,1
39.04,1
39.07,1
39.1,1
39.14,1
39.17,1
39.2,1
39.23,1
39.26,1
39.3,1
39.33,1
39.36,1
39.39,1
39.42,1
39.46,1
39.49,1
39.52,1
39.55,1
39.58,1
39.62,1
39.65,1
39.68,1
39.71,1
39.74,1
39.78,1
39.81,1
39.84,1
39.87,1
39.9,1
39.94,1
39.97,1
40.0,1
40.03,1
40.06,1
40.1,1
40.13,1
40.16,1
40.19,1
40.22,1
40.26,1
40.29,1
40.32,1
40.35,1
40.38,1
40.42,1
40.45,1
40.48,1
40.51,1
40.54,1
40.58,1
40.61,1
40.64,1
40.67,1
40.7,1
40.74,1
40.77,1
40.8,1
40.83,1
40.86,1
40.9,1
40.93,1
40.96,1
40.99,1
41.02,1
41.06,1
41.09,1
41.12,1
41.15,1
41.18,1
41.22,1
41.25,1
41.28,1
41.31,1
41.34,1
41.38,1
41.41,1
41.44,1
41.47,1
41.5,1
41.54,1
41.57,1
41.6,1
41.63,1
41.66,1
41.7,1
41.73,1
41.76,1
41.79,1
41.82,1
41.86,1
41.89,1
41.92,1
41.95,1
41.98,1
42.02,1
42.05,1
42.08,1
42.11,1
42.14,1
42.18,1
42.21,1
42.24,1
42.27,1
42.3,1
42.34,1
42.37,1
42.4,1
42.43,1
42.46,1
42.5,1
42.53,1
42.56,1
42.59,1
42.62,1
42.66,1
42.69,1
42.72,1
4.32,1
4.86,1
4.9,1
4.93,1
4.96,1
4.99,1
5.02,1
5.06,1
5.09,1
5.12,1
5.15,1
5.18,1
5.22,1
5.25,1
5.28,1
5.31,1
5.34,1
5.38,1
5.41,1
5.44,1
5.47,1
5.5,1
5.54,1
5.57,1
5.6,1
5.63,1
5.66,1
5.7,1
5.73,1
5.76,1
5.79,1
5.82,1
5.86,1
5.89,1
5.92,1
5.95,1
5.98,1
6.02,1
6.05,1
6.08,1
6.11,1
6.14,1
6.18,1
6.21,1
6.24,1
6.27,1
6.3,1
6.34,1
6.37,1
6.4,1
6.43,1
6.46,1
6.5,1
6.53,1
6.56,1
6.59,1
6.62,1
6.66,1
6.69,1
6.72,1
6.75,1
6.78,1
6.82,1
6.85,1
6.88,1
6.91,1
6.94,1
6.98,1
7.01,1
7.04,1
7.07,1
7.1,1
7.14,1
7.17,1
7.2,1
7.23,1
7.26,1
7.3,1
7.33,1
7.36,1
7.39,1
7.42,1
7.46,1
7.49,1
7.52,1
7.55,1
7.58,1
7.62,1
7.65,1
7.68,1
7.71,1
7.74,1
7.78,1
7.81,1
7.84,1
7.87,1
7.9,1
7.94,1
7.97,1
8.0,1
8.03,1
8.06,1
8.1,1
8.13,1
8.16,1
8.19,1
8.22,1
8.26,1
8.29,1
8.32,1
8.35,1
8.38,1
8.42,1
8.45,1
8.48,1
8.51,1
8.54,1
8.58,1
8.61,1
8.64,1
8.67,1
8.7,1
8.74,1
8.77,1
8.8,1
8.83,1
8.86,1
8.9,1
8.93,1
8.96,1
8.99,1
9.02,1
9.06,1
9.09,1
9.12,1
9.15,1
9.18,1
9.22,1
9.25,1
9.28,1
9.31,1
9.34,1
9.38,1
9.41,1
9.44,1
9.47,1
9.5,1
9.54,1
9.57,1
9.6,1
9.63,1
9.66,1
9.7,1
9.73,1
9.76,1
9.79,1
9.82,1
9.86,1
9.89,1
9.92,1
9.95,1
9.98,1
10.02,1
10.05,1
10.08,1
10.11,1
10.14,1
10.18,1
10.21,1
10.24,1
10.27,1
10.3,1
10.34,1
10.37,1
10.4,1
10.43,1
10.46,1
10.5,0.6
10.53,1
10.56,1
10.59,1
10.62,1
10.66,1
10.69,1
10.72,1
10.75,1
10.78,1
10.82,1
10.85,1
10.88,1
10.91,1
10.94,1
10.98,1
11.01,1
11.04,1
11.07,1
11.1,1
11.14,1
11.17,1
11.2,1
11.23,1
11.26,1
11.3,1
11.33,1
11.36,1
11.39,1
11.42,1
11.46,1
11.49,1
11.52,1
11.55,1
11.58,1
11.62,1
11.65,1
11.68,1
11.71,1
11.74,1
11.78,1
11.81,1
11.84,1
11.87,1
11.9,1
11.94,1
11.97,1
12.0,1
12.03,1
12.06,1
12.1,1
12.13,1
12.16,1
12.19,1
12.22,1
12.26,1
12.29,1
12.32,1
12.35,1
12.38,1
12.42,1
12.45,1
12.48,1
12.51,1
12.54,1
12.58,1
12.61,1
12.64,1
12.67,1
12.7,1
12.74,1
12.77,1
12.8,1
12.83,1
12.86,1
12.9,1
12.93,1
12.96,1
12.99,1
13.02,1
13.06,1
13.09,1
13.12,1
13.15,1
13.18,1
13.22,1
13.25,1
13.28,1
13.31,1
13.34,1
13.38,1
13.41,1
13.44,1
13.47,1
13.5,1
13.54,1
13.57,1
13.6,1
13.63,1
13.66,1
13.7,1
13.73,1
13.76,1
13.79,1
13.82,1
13.86,1
13.89,1
13.92,1
13.95,1
13.98,1
14.02,1
14.05,1
14.08,1
14.11,1
14.14,1
14.18,1
14.21,1
14.24,1
14.27,1
14.3,1
14.34,1
14.37,1
14.4,1
14.43,1
14.46,1
14.5,1
14.53,1
14.56,1
14.59,1
14.62,1
14.66,1
14.69,1
14.72,1
14.75,1
14.78,1
14.82,1
14.85,1
14.88,1
14.91,1
14.94,1
14.98,1
15.01,1
15.04,1
15.07,1
15.1,1
15.14,1
15.17,1
15.2,1
15.23,1
15.26,1
15.3,1
15.33,1
15.36,1
15.39,1
15.42,1
15.46,1
19.78,1
19.81,1
19.84,1
19.87,1
19.9,1
19.94,1
19.97,1
20.0,1
20.03,1
20.06,1
20.1,1
20.13,1
20.16,1
20.19,1
20.22,1
20.26,1
20.29,1
20.32,1
20.35,1
20.38,1
20.42,1
20.45,1
20.48,1
20.51,1
20.54,1
20.58,1
20.61,1
20.64,1
20.67,1
20.7,1
20.74,1
20.77,1
20.8,1
20.83,1
20.86,1
20.9,1
20.93,1
20.96,1
20.99,1
21.02,1
21.06,1
21.09,1
21.12,1
21.15,1
21.18,1
21.22,1
21.25,1
21.28,1
21.31,1
21.34,1
21.38,1
21.41,1
21.44,1
21.47,1
21.5,1
21.54,1
21.57,1
21.6,1
21.63,1
21.66,1
21.7,1
21.73,1
21.76,1
21.79,1
21.82,1
21.86,1
21.89,1
21.92,1
21.95,1
21.98,1
22.02,1
22.05,1
22.08,1
22.11,1
22.14,1
22.18,1
22.21,1
22.24,1
22.27,1
22.3,1
22.34,1
22.37,1
22.4,1
22.43,1
22.46,1
22.5,1
22.53,1
22.56,1
22.59,1
22.62,1
22.66,1
22.69,1
22.72,1
22.75,1
22.78,1
22.82,1
22.85,1
22.88,1
22.91,1
22.94,1
22.98,1
23.01,1
23.04,1
23.07,1
23.1,1
23.14,1
23.17,1
23.2,1
23.23,1
23.26,1
23.3,1
23.33,1
23.36,1
23.39,1
23.42,1
23.46,1
23.49,1
23.52,1
23.55,1
23.58,1
23.62,1
23.65,1
23.68,1
23.71,1
23.74,1
23.78,1
23.81,1
23.84,1
23.87,1
23.9,1
23.94,1
23.97,1
24.54,1
24.58,1
24.61,1
24.64,1
24.67,1
24.7,1
24.74,1
24.77,1
24.8,1
24.83,1
24.86,1
24.9,1
24.93,1
24.96,1
24.99,1
25.02,1
25.06,1
25.09,1
25.12,1
25.15,1
25.18,1
25.22,1
25.25,1
25.28,1
25.31,1
25.34,1
25.38,1
25.41,1
25.44,1
25.47,1
25.5,1
25.54,1
25.57,1
25.6,1
25.63,1
25.66,1
25.7,1
25.73,1
25.76,1
25.79,1
25.82,1
25.86,1
25.89,1
25.92,1
25.95,1
25.98,1
26.02,1
26.05,1
26.08,1
26.11,1
26.14,1
26.18,1
26.21,1
26.24,1
26.27,1
26.3,1
26.34,1
26.37,1
26.4,1
26.43,1
26.46,1
26.5,1
26.53,1
26.56,1
26.59,1
26.62,1
26.66,1
26.69,1
26.72,1
26.75,1
26.78,1
26.82,1
26.85,1
26.88,1
26.91,1
26.94,1
26.98,1
27.01,1
27.04,1
27.07,1
27.1,1
27.14,1
27.17,1
27.2,1
27.23,1
27.26,1
27.3,1
27.33,1
27.36,1
27.39,1
27.42,1
27.46,1
27.49,1
27.52,1
27.55,1
27.58,1
27.62,1
27.65,1
27.68,1
27.71,1
27.74,1
27.78,1
27.81,1
27.84,1
27.87,1
27.9,1
27.94,1
27.97,1
28.0,1
28.03,1
28.06,1
28.1,1
28.13,1
28.16,1
28.19,1
28.22,1
28.26,1
28.29,1
28.32,1
28.35,1
28.38,1
28.42,1
28.45,1
28.48,1
28.51,1
28.54,1
28.58,1
28.61,1
28.64,1
28.67,1
28.7,1
28.74,1
28.77,1
28.8,1
28.83,1
28.86,1
28.9,1
28.93,1
28.96,1
28.99,1
29.02,1
29.06,1
29.09,1
29.12,1
29.15,1
29.18,1
29.22,1
29.25,1
29.28,1
29.31,1
29.34,1
29.38,1
29.41,1
29.44,1
29.47,1
29.5,1
29.54,1
29.57,1
29.6,1
29.63,1
29.66,1
29.7,1
29.73,1
29.76,1
29.79,1
29.82,1
29.86,1
29.89,1
29.92,1
29.95,1
29.98,1
30.02,1
30.05,1
30.08,1
30.11,1
30.14,1
30.18,1
30.21,1
30.24,1
30.27,1
30.3,1
30.34,1
30.37,1
30.4,1
30.43,1
30.46,1
30.5,1
30.53,1
30.56,1
30.59,1
30.62,1
30.66,1
30.69,1
30.72,1
30.75,1
30.78,1
30.82,1
30.85,1
30.88,1
30.91,1
30.94,1
30.98,1
31.01,1
31.04,1
31.07,1
31.1,1
31.14,1
31.17,1
31.2,1
31.23,1
31.26,1
31.3,1
31.33,1
31.36,1
31.39,1
31.42,1
31.46,1
31.49,1
31.52,1
31.55,1
31.58,1
31.62,1
31.65,1
31.68,1
31.71,1
31.74,1
31.78,1
31.81,1
31.84,1
31.87,1
31.9,1
31.94,1
31.97,1
32.0,1
32.03,1
32.06,1
32.1,1
32.13,1
32.16,1
32.19,1
32.22,1
32.26,1
32.29,1
32.32,1
32.35,1
32.38,1
32.42,1
32.45,1
32.48,1
32.51,1
32.54,1
32.58,1
32.61,1
32.64,1
32.67,1
32.7,1
32.74,1
32.77,1
32.8,1
32.83,1
32.86,1
32.9,1
32.93,1
32.96,1
32.99,1
33.02,1
33.06,1
33.09,1
33.12,1
33.15,1
33.18,1
33.22,1
33.25,1
33.28,1
33.31,1
33.34,1
33.38,1
33.41,1
33.44,1
33.47,1
33.5,1
33.54,1
33.57,1
33.6,1
33.63,1
33.66,1
33.7,1
33.73,1
33.76,1
33.79,1
33.82,1
33.86,1
33.89,1
33.92,1
33.95,1
33.98,1
34.02,1
34.05,1
34.08,1
34.11,1
34.14,1
34.18,1
34.21,1
34.24,1
34.27,1
34.3,1
34.34,1
34.37,1
34.4,1
34.43,1
34.46,1
34.5,1
34.53,1
34.56,1
34.59,1
34.62,1
34.66,1
34.69,1
34.72,1
34.75,1
34.78,1
34.82,1
34.85,1
34.88,1
34.91,1
34.94,1
34.98,1
35.01,1
35.04,1
35.07,1
35.1,1
35.14,1
35.17,1
35.2,1
35.23,1
35.26,1
35.3,1
35.33,1
35.36,1
35.39,1
35.42,1
35.46,1
35.49,1
35.52,1
35.55,1
35.58,1
35.62,1
35.65,1
35.68,1
35.71,1
35.74,1
35.78,1
35.81,1
35.84,1
35.87,1
35.9,1
35.94,1
35.97,1
36.0,1
36.03,1
36.06,1
36.1,1
36.13,1
36.16,1
36.19,1
36.22,1
36.26,1
36.29,1
36.32,1
36.35,1
36.38,1
36.42,1
36.45,1
36.48,1
36.51,1
36.54,1
36.58,1
36.61,1
36.64,1
36.67,1
36.7,1
36.74,1
36.77,1
36.8,1
36.83,1
36.86,1
36.9,1
36.93,1
36.96,1
36.99,1
37.02,1
37.06,1
37.09,1
37.12,1
37.15,1
37.18,1
37.22,1
37.25,1
37.28,1
37.31,1
37.34,1
37.38,1
37.41,1
37.44,1
37.47,1
37.5,1
37.54,1
37.57,1
37.6,1
37.63,1
37.66,1
37.7,1
37.73,1
37.76,1
37.79,1
37.82,1
37.86,1
37.89,1
37.92,1
37.95,1
37.98,1
38.02,1
38.05,1
38.08,1
38.11,1
38.14,1
38.18,1
38.21,1
38.24,1
38.27,1
38.3,1
38.34,1
38.37,1
38.4,1
38.43,1
38.46,1
38.5,1
38.53,1
38.56,1
38.59,1
38.62,1
38.66,1
38.69,1
38.72,1
38.75,1
38.78,1
38.82,1
38.85,1
38.88,1
38.91,1
38.94,1
38.98,1
39.01,1
39.04,1
39.07,1
39.1,1
39.14,1
39.17,1
39.2,1
39.23,1
39.26,1
39.3,1
39.33,1
39.36,1
39.39,1
39.42,1
39.46,1
39.49,1
39.52,1
39.55,1
39.58,1
39.62,1
39.65,1
39.68,1
