time,delta,operation
38.34,1,NORMAL
38.37,1,NORMAL
38.4,1,NORMAL
38.43,1,NORMAL
38.46,1,NORMAL
38.5,1,NORMAL
38.53,1,NORMAL
38.56,1,NORMAL
38.59,1,NORMAL
38.62,1,NORMAL
38.66,1,NORMAL
38.69,1,NORMAL
38.72,1,NORMAL
38.75,1,NORMAL
38.78,1,NORMAL
38.82,1,NORMAL
38.85,1,NORMAL
38.88,1,NORMAL
38.91,1,NORMAL
38.94,1,NORMAL
38.98,1,NORMAL
39.01,1,NORMAL
39.04,1,NORMAL
39.07,1,NORMAL
39.1,1,NORMAL
39.14,1,NORMAL
39.17,1,NORMAL
39.2,1,NORMAL
39.23,1,NORMAL
39.26,1,NORMAL
39.3,1,NORMAL
39.33,1,NORMAL
39.36,1,NORMAL
39.39,1,NORMAL
39.42,1,NORMAL
39.46,1,NORMAL
39.49,1,NORMAL
39.52,1,NORMAL
39.55,1,NORMAL
39.58,1,NORMAL
39.62,1,NORMAL
39.65,1,NORMAL
39.68,1,NORMAL
39.71,1,NORMAL
39.74,1,NORMAL
39.78,1,NORMAL
39.81,1,NORMAL
39.84,1,NORMAL
39.87,1,NORMAL
39.9,1,NORMAL
39.94,1,NORMAL
39.97,1,NORMAL
40.0,1,NORMAL
40.0,-,HALTED
